date,region,os-se,count-nombre
2021-05-23,PE,ios,0
2021-05-23,QC,android,0
2021-05-23,QC,ios,0
2021-05-23,SK,android,0
2021-05-23,SK,ios,0
2021-05-23,YT,android,0
2021-05-23,YT,ios,0
2021-05-23,npts-ptso,android,0
2021-05-23,npts-ptso,ios,0
2021-05-30,AB,android,0
2021-05-30,AB,ios,0
2021-05-30,BC,android,0
2021-05-30,BC,ios,0
2021-05-30,MB,android,0
2021-05-30,MB,ios,0
2021-05-30,NB,android,0
2021-05-30,NB,ios,0
2021-05-30,NL,android,0
2021-05-30,NL,ios,0
2021-05-30,NT,android,0
2021-05-30,NT,ios,0
2021-05-30,NS,android,0
2021-05-30,NS,ios,0
2021-05-30,NU,android,0
2021-05-30,NU,ios,0
2021-05-30,ON,android,1
2021-05-30,ON,ios,0
2021-05-30,PE,android,0
2021-05-30,PE,ios,0
2021-05-30,QC,android,0
2021-05-30,QC,ios,0
2021-05-30,SK,android,0
2021-05-30,SK,ios,0
2021-05-30,YT,android,0
2021-05-30,YT,ios,0
2021-05-30,npts-ptso,android,0
2021-05-30,npts-ptso,ios,0
2021-06-06,AB,android,0
2021-06-06,AB,ios,0
2021-06-06,BC,android,0
2021-06-06,BC,ios,0
2021-06-06,MB,android,0
2021-06-06,MB,ios,0
2021-06-06,NB,android,0
2021-06-06,NB,ios,0
2021-06-06,NL,android,0
2021-06-06,NL,ios,0
2021-06-06,NT,android,0
2021-06-06,NT,ios,0
2021-06-06,NS,android,0
2021-06-06,NS,ios,0
2021-06-06,NU,android,0
2021-06-06,NU,ios,0
2021-06-06,ON,android,0
2021-06-06,ON,ios,0
2021-06-06,PE,android,0
2021-06-06,PE,ios,0
2021-06-06,QC,android,0
2021-06-06,QC,ios,0
2021-06-06,SK,android,0
2021-06-06,SK,ios,0
2021-06-06,YT,android,0
2021-06-06,YT,ios,0
2021-06-06,npts-ptso,android,0
2021-06-06,npts-ptso,ios,0
2021-06-13,AB,android,0
2021-06-13,AB,ios,0
2021-06-13,BC,android,0
2021-06-13,BC,ios,0
2021-06-13,MB,android,0
2021-06-13,MB,ios,0
2021-06-13,NB,android,0
2021-06-13,NB,ios,0
2021-06-13,NL,android,0
2021-06-13,NL,ios,0
2021-06-13,NT,android,0
2021-06-13,NT,ios,0
2021-06-13,NS,android,0
2021-06-13,NS,ios,0
2021-06-13,NU,android,0
2021-06-13,NU,ios,0
2021-06-13,ON,android,0
2021-06-13,ON,ios,0
2021-06-13,PE,android,0
2021-06-13,PE,ios,0
2021-06-13,QC,android,0
2021-06-13,QC,ios,0
2021-06-13,SK,android,0
2021-06-13,SK,ios,0
2021-06-13,YT,android,0
2021-06-13,YT,ios,0
2021-06-13,npts-ptso,android,0
2021-06-13,npts-ptso,ios,0
2021-06-20,AB,android,0
2021-06-20,AB,ios,0
2021-06-20,BC,android,0
2021-06-20,BC,ios,0
2021-06-20,MB,android,0
2021-06-20,MB,ios,0
2021-06-20,NB,android,0
2021-06-20,NB,ios,0
2021-06-20,NL,android,0
2021-06-20,NL,ios,0
2021-06-20,NT,android,0
2021-06-20,NT,ios,0
2021-06-20,NS,android,0
2021-06-20,NS,ios,0
2021-06-20,NU,android,0
2021-06-20,NU,ios,0
2021-06-20,ON,android,1
2021-06-20,ON,ios,0
2021-06-20,PE,android,0
2021-06-20,PE,ios,0
2021-06-20,QC,android,0
2021-06-20,QC,ios,0
2021-06-20,SK,android,0
2021-06-20,SK,ios,0
2021-06-20,YT,android,0
2021-06-20,YT,ios,0
2021-06-20,npts-ptso,android,0
2021-06-20,npts-ptso,ios,0
2021-06-27,AB,android,0
2021-06-27,AB,ios,0
2021-06-27,BC,android,0
2021-06-27,BC,ios,0
2021-06-27,MB,android,0
2021-06-27,MB,ios,0
2021-06-27,NB,android,0
2021-06-27,NB,ios,0
2021-06-27,NL,android,0
2021-06-27,NL,ios,0
2021-06-27,NT,android,0
2021-06-27,NT,ios,0
2021-06-27,NS,android,0
2021-06-27,NS,ios,0
2021-06-27,NU,android,0
2021-06-27,NU,ios,0
2021-06-27,ON,android,12
2021-06-27,ON,ios,3
2021-06-27,PE,android,0
2021-06-27,PE,ios,0
2021-06-27,QC,android,0
2021-06-27,QC,ios,0
2021-06-27,SK,android,0
2021-06-27,SK,ios,0
2021-06-27,YT,android,0
2021-06-27,YT,ios,0
2021-06-27,npts-ptso,android,0
2021-06-27,npts-ptso,ios,0
2021-07-04,AB,android,0
2021-07-04,AB,ios,0
2021-07-04,BC,android,0
2021-07-04,BC,ios,0
2021-07-04,MB,android,0
2021-07-04,MB,ios,0
2021-07-04,NB,android,0
2021-07-04,NB,ios,0
2021-07-04,NL,android,0
2021-07-04,NL,ios,0
2021-07-04,NT,android,0
2021-07-04,NT,ios,0
2021-07-04,NS,android,0
2021-07-04,NS,ios,0
2021-07-04,NU,android,0
2021-07-04,NU,ios,0
2021-07-04,ON,android,3
2021-07-04,ON,ios,0
2021-07-04,PE,android,0
2021-07-04,PE,ios,0
2021-07-04,QC,android,0
2021-07-04,QC,ios,0
2021-07-04,SK,android,0
2021-07-04,SK,ios,0
2021-07-04,YT,android,0
2021-07-04,YT,ios,0
2021-07-04,npts-ptso,android,0
2021-07-04,npts-ptso,ios,0
2021-07-11,AB,android,0
2021-07-11,AB,ios,0
2021-07-11,BC,android,0
2021-07-11,BC,ios,0
2021-07-11,MB,android,0
2021-07-11,MB,ios,0
2021-07-11,NB,android,0
2021-07-11,NB,ios,0
2021-07-11,NL,android,0
2021-07-11,NL,ios,0
2021-07-11,NT,android,0
2021-07-11,NT,ios,0
2021-07-11,NS,android,0
2021-07-11,NS,ios,0
2021-07-11,NU,android,0
2021-07-11,NU,ios,0
2021-07-11,ON,android,1
2021-07-11,ON,ios,0
2021-07-11,PE,android,0
2021-07-11,PE,ios,0
2021-07-11,QC,android,0
2021-07-11,QC,ios,0
2021-07-11,SK,android,0
2021-07-11,SK,ios,0
2021-07-11,YT,android,0
2021-07-11,YT,ios,0
2021-07-11,npts-ptso,android,0
2021-07-11,npts-ptso,ios,0
2021-07-18,AB,android,0
2021-07-18,AB,ios,0
2021-07-18,BC,android,0
2021-07-18,BC,ios,0
2021-07-18,MB,android,0
2021-07-18,MB,ios,0
2021-07-18,NB,android,0
2021-07-18,NB,ios,0
2021-07-18,NL,android,0
2021-07-18,NL,ios,0
2021-07-18,NT,android,0
2021-07-18,NT,ios,0
2021-07-18,NS,android,0
2021-07-18,NS,ios,0
2021-07-18,NU,android,0
2021-07-18,NU,ios,0
2021-07-18,ON,android,0
2021-07-18,ON,ios,0
2021-07-18,PE,android,0
2021-07-18,PE,ios,0
2021-07-18,QC,android,0
2021-07-18,QC,ios,0
2021-07-18,SK,android,0
2021-07-18,SK,ios,0
2021-07-18,YT,android,0
2021-07-18,YT,ios,0
2021-07-18,npts-ptso,android,0
2021-07-18,npts-ptso,ios,0
2021-07-25,AB,android,0
2021-07-25,AB,ios,0
2021-07-25,BC,android,0
2021-07-25,BC,ios,0
2021-07-25,MB,android,0
2021-07-25,MB,ios,0
2021-07-25,NB,android,0
2021-07-25,NB,ios,0
2021-07-25,NL,android,0
2021-07-25,NL,ios,0
2021-07-25,NT,android,0
2021-07-25,NT,ios,0
2021-07-25,NS,android,0
2021-07-25,NS,ios,0
2021-07-25,NU,android,0
2021-07-25,NU,ios,0
2021-07-25,ON,android,0
2021-07-25,ON,ios,0
2021-07-25,PE,android,0
2021-07-25,PE,ios,0
2021-07-25,QC,android,0
2021-07-25,QC,ios,0
2021-07-25,SK,android,0
2021-07-25,SK,ios,0
2021-07-25,YT,android,0
2021-07-25,YT,ios,0
2021-07-25,npts-ptso,android,0
2021-07-25,npts-ptso,ios,0
2021-08-01,AB,android,0
2021-08-01,AB,ios,0
2021-08-01,BC,android,0
2021-08-01,BC,ios,0
2021-08-01,MB,android,0
2021-08-01,MB,ios,0
2021-08-01,NB,android,0
2021-08-01,NB,ios,0
2021-08-01,NL,android,0
2021-08-01,NL,ios,0
2021-08-01,NT,android,0
2021-08-01,NT,ios,0
2021-08-01,NS,android,0
2021-08-01,NS,ios,0
2021-08-01,NU,android,0
2021-08-01,NU,ios,0
2021-08-01,ON,android,1
2021-08-01,ON,ios,0
2021-08-01,PE,android,0
2021-08-01,PE,ios,0
2021-08-01,QC,android,0
2021-08-01,QC,ios,0
2021-08-01,SK,android,0
2021-08-01,SK,ios,0
2021-08-01,YT,android,0
2021-08-01,YT,ios,0
2021-08-01,npts-ptso,android,0
2021-08-01,npts-ptso,ios,0
2021-08-08,AB,android,0
2021-08-08,AB,ios,0
2021-08-08,BC,android,0
2021-08-08,BC,ios,0
2021-08-08,MB,android,0
2021-08-08,MB,ios,0
2021-08-08,NB,android,0
2021-08-08,NB,ios,0
2021-08-08,NL,android,0
2021-08-08,NL,ios,0
2021-08-08,NT,android,0
2021-08-08,NT,ios,0
2021-08-08,NS,android,0
2021-08-08,NS,ios,0
2021-08-08,NU,android,0
2021-08-08,NU,ios,0
2021-08-08,ON,android,1
2021-08-08,ON,ios,0
2021-08-08,PE,android,0
2021-08-08,PE,ios,0
2021-08-08,QC,android,0
2021-08-08,QC,ios,0
2021-08-08,SK,android,0
2021-08-08,SK,ios,0
2021-08-08,YT,android,0
2021-08-08,YT,ios,0
2021-08-08,npts-ptso,android,0
2021-08-08,npts-ptso,ios,0
