date,os-se,count-nombre
2021-04-25,android,1
2021-04-25,ios,0
2021-05-02,android,9
2021-05-02,ios,0
2021-05-09,android,7
2021-05-09,ios,37
2021-05-16,android,8
2021-05-16,ios,37
2021-05-23,android,5
2021-05-23,ios,871443
2021-05-30,android,2
2021-05-30,ios,122619
2021-06-06,android,2
2021-06-06,ios,26994
2021-06-13,android,2
2021-06-13,ios,14710
2021-06-20,android,1
2021-06-20,ios,10224
2021-06-27,android,2
2021-06-27,ios,7902
2021-07-04,android,1
2021-07-04,ios,6141
2021-07-11,android,1
2021-07-11,ios,5229
2021-07-18,android,0
2021-07-18,ios,4360
2021-07-25,android,0
2021-07-25,ios,3918
2021-08-01,android,4
2021-08-01,ios,3473
2021-08-08,android,4
2021-08-08,ios,3085
2021-08-15,android,4
2021-08-15,ios,2824
2021-08-22,android,2
2021-08-22,ios,2666
2021-08-29,android,2
2021-08-29,ios,2431
2021-09-05,android,1
2021-09-05,ios,2242
2021-09-12,android,1
2021-09-12,ios,2128
2021-09-19,android,4
2021-09-19,ios,2061
2021-09-26,android,4
2021-09-26,ios,1650
2021-10-03,android,1
2021-10-03,ios,1575
2021-10-10,android,1
2021-10-10,ios,1658
2021-10-17,android,1
2021-10-17,ios,1606
2021-10-24,android,1
2021-10-24,ios,1494
2021-10-31,android,2
2021-10-31,ios,1408
2021-11-07,android,2
2021-11-07,ios,1350
2021-11-14,android,1
2021-11-14,ios,1220
