date,os-se,count-nombre
2021-04-25,android,2
2021-04-25,ios,0
2021-05-02,android,11
2021-05-02,ios,0
2021-05-09,android,10
2021-05-09,ios,3
2021-05-16,android,9
2021-05-16,ios,3
2021-05-23,android,5
2021-05-23,ios,5923
2021-05-30,android,2
2021-05-30,ios,478
2021-06-06,android,2
2021-06-06,ios,157
2021-06-13,android,2
2021-06-13,ios,112
2021-06-20,android,2
2021-06-20,ios,90
2021-06-27,android,2
2021-06-27,ios,80
2021-07-04,android,1
2021-07-04,ios,66
2021-07-11,android,1
2021-07-11,ios,64
2021-07-18,android,1
2021-07-18,ios,55
2021-07-25,android,1
2021-07-25,ios,44
2021-08-01,android,2
2021-08-01,ios,41
2021-08-08,android,3
2021-08-08,ios,35
2021-08-15,android,2
2021-08-15,ios,39
2021-08-22,android,1
2021-08-22,ios,36
2021-08-29,android,1
2021-08-29,ios,39
2021-09-05,android,0
2021-09-05,ios,37
2021-09-12,android,0
2021-09-12,ios,31
