date,region,count-nombre
2021-06-20,ON,21
2021-06-20,PE,0
2021-06-20,QC,0
2021-06-20,SK,0
2021-06-20,YT,0
2021-06-20,npts-ptso,10
2021-06-27,AB,0
2021-06-27,BC,0
2021-06-27,MB,0
2021-06-27,NB,0
2021-06-27,NL,0
2021-06-27,NT,2
2021-06-27,NS,0
2021-06-27,NU,0
2021-06-27,ON,241
2021-06-27,PE,0
2021-06-27,QC,6
2021-06-27,SK,0
2021-06-27,YT,0
2021-06-27,npts-ptso,1
2021-07-04,AB,0
2021-07-04,BC,0
2021-07-04,MB,0
2021-07-04,NB,0
2021-07-04,NL,0
2021-07-04,NT,3
2021-07-04,NS,2
2021-07-04,NU,0
2021-07-04,ON,156
2021-07-04,PE,0
2021-07-04,QC,0
2021-07-04,SK,0
2021-07-04,YT,0
2021-07-04,npts-ptso,0
2021-07-11,AB,0
2021-07-11,BC,0
2021-07-11,MB,0
2021-07-11,NB,0
2021-07-11,NL,0
2021-07-11,NT,0
2021-07-11,NS,0
2021-07-11,NU,0
2021-07-11,ON,64
2021-07-11,PE,0
2021-07-11,QC,0
2021-07-11,SK,0
2021-07-11,YT,0
2021-07-11,npts-ptso,11
2021-07-18,AB,0
2021-07-18,BC,0
2021-07-18,MB,0
2021-07-18,NB,0
2021-07-18,NL,0
2021-07-18,NT,0
2021-07-18,NS,0
2021-07-18,NU,0
2021-07-18,ON,12
2021-07-18,PE,0
2021-07-18,QC,0
2021-07-18,SK,0
2021-07-18,YT,0
2021-07-18,npts-ptso,4
2021-07-25,AB,0
2021-07-25,BC,0
2021-07-25,MB,0
2021-07-25,NB,0
2021-07-25,NL,0
2021-07-25,NT,0
2021-07-25,NS,0
2021-07-25,NU,0
2021-07-25,ON,0
2021-07-25,PE,0
2021-07-25,QC,0
2021-07-25,SK,0
2021-07-25,YT,0
2021-07-25,npts-ptso,0
2021-08-01,AB,0
2021-08-01,BC,0
2021-08-01,MB,0
2021-08-01,NB,0
2021-08-01,NL,0
2021-08-01,NT,0
2021-08-01,NS,0
2021-08-01,NU,0
2021-08-01,ON,34
2021-08-01,PE,0
2021-08-01,QC,0
2021-08-01,SK,0
2021-08-01,YT,0
2021-08-01,npts-ptso,0
2021-08-08,AB,0
2021-08-08,BC,0
2021-08-08,MB,0
2021-08-08,NB,0
2021-08-08,NL,0
2021-08-08,NT,0
2021-08-08,NS,0
2021-08-08,NU,0
2021-08-08,ON,23
2021-08-08,PE,0
2021-08-08,QC,0
2021-08-08,SK,0
2021-08-08,YT,0
2021-08-08,npts-ptso,0
2021-08-15,AB,0
2021-08-15,BC,0
2021-08-15,MB,0
2021-08-15,NB,0
2021-08-15,NL,6
2021-08-15,NT,0
2021-08-15,NS,0
2021-08-15,NU,0
2021-08-15,ON,15
2021-08-15,PE,0
2021-08-15,QC,0
2021-08-15,SK,0
2021-08-15,YT,0
2021-08-15,npts-ptso,0
2021-08-22,AB,0
2021-08-22,BC,0
2021-08-22,MB,0
2021-08-22,NB,0
2021-08-22,NL,0
2021-08-22,NT,0
2021-08-22,NS,0
2021-08-22,NU,0
2021-08-22,ON,0
2021-08-22,PE,0
2021-08-22,QC,0
2021-08-22,SK,0
2021-08-22,YT,0
2021-08-22,npts-ptso,0
2021-08-29,AB,0
2021-08-29,BC,0
2021-08-29,MB,0
2021-08-29,NB,0
2021-08-29,NL,0
2021-08-29,NT,0
2021-08-29,NS,4
2021-08-29,NU,0
2021-08-29,ON,21
2021-08-29,PE,0
2021-08-29,QC,0
2021-08-29,SK,0
2021-08-29,YT,0
2021-08-29,npts-ptso,0
2021-09-05,AB,0
2021-09-05,BC,0
2021-09-05,MB,0
2021-09-05,NB,0
2021-09-05,NL,0
2021-09-05,NT,0
2021-09-05,NS,0
2021-09-05,NU,0
2021-09-05,ON,0
2021-09-05,PE,0
2021-09-05,QC,0
2021-09-05,SK,0
2021-09-05,YT,0
2021-09-05,npts-ptso,0
2021-09-12,AB,0
2021-09-12,BC,0
2021-09-12,MB,0
2021-09-12,NB,0
2021-09-12,NL,0
2021-09-12,NT,0
2021-09-12,NS,0
2021-09-12,NU,0
2021-09-12,ON,0
2021-09-12,PE,0
2021-09-12,QC,0
2021-09-12,SK,0
2021-09-12,YT,0
2021-09-12,npts-ptso,0
2021-09-19,AB,0
2021-09-19,BC,0
2021-09-19,MB,0
2021-09-19,NB,0
2021-09-19,NL,9
2021-09-19,NT,0
2021-09-19,NS,0
2021-09-19,NU,0
2021-09-19,ON,14
2021-09-19,PE,0
2021-09-19,QC,0
2021-09-19,SK,0
2021-09-19,YT,0
2021-09-19,npts-ptso,0
2021-09-26,AB,0
2021-09-26,BC,0
2021-09-26,MB,0
2021-09-26,NB,0
2021-09-26,NL,0
2021-09-26,NT,0
2021-09-26,NS,0
2021-09-26,NU,0
2021-09-26,ON,30
2021-09-26,PE,0
2021-09-26,QC,0
2021-09-26,SK,0
2021-09-26,YT,0
2021-09-26,npts-ptso,0
2021-10-03,AB,0
2021-10-03,BC,0
2021-10-03,MB,0
2021-10-03,NB,0
2021-10-03,NL,0
2021-10-03,NT,0
2021-10-03,NS,1
2021-10-03,NU,0
2021-10-03,ON,14
2021-10-03,PE,0
2021-10-03,QC,0
2021-10-03,SK,0
2021-10-03,YT,0
2021-10-03,npts-ptso,0
2021-10-10,AB,0
2021-10-10,BC,0
2021-10-10,MB,0
2021-10-10,NB,0
2021-10-10,NL,0
2021-10-10,NT,0
2021-10-10,NS,0
2021-10-10,NU,0
2021-10-10,ON,0
2021-10-10,PE,0
2021-10-10,QC,0
2021-10-10,SK,0
2021-10-10,YT,0
2021-10-10,npts-ptso,0
2021-10-17,AB,0
2021-10-17,BC,0
2021-10-17,MB,0
2021-10-17,NB,0
2021-10-17,NL,0
2021-10-17,NT,0
2021-10-17,NS,0
2021-10-17,NU,0
2021-10-17,ON,0
2021-10-17,PE,0
2021-10-17,QC,0
2021-10-17,SK,0
2021-10-17,YT,0
2021-10-17,npts-ptso,0
2021-10-24,AB,0
2021-10-24,BC,0
2021-10-24,MB,0
2021-10-24,NB,0
2021-10-24,NL,0
2021-10-24,NT,0
2021-10-24,NS,0
2021-10-24,NU,0
2021-10-24,ON,0
2021-10-24,PE,0
2021-10-24,QC,0
2021-10-24,SK,0
2021-10-24,YT,0
2021-10-24,npts-ptso,0
2021-10-31,AB,0
2021-10-31,BC,0
2021-10-31,MB,0
2021-10-31,NB,0
2021-10-31,NL,0
2021-10-31,NT,0
2021-10-31,NS,0
2021-10-31,NU,0
2021-10-31,ON,0
2021-10-31,PE,0
2021-10-31,QC,0
2021-10-31,SK,0
2021-10-31,YT,0
2021-10-31,npts-ptso,0
2021-11-07,AB,0
2021-11-07,BC,0
2021-11-07,MB,0
2021-11-07,NB,0
2021-11-07,NL,0
2021-11-07,NT,0
2021-11-07,NS,0
2021-11-07,NU,0
2021-11-07,ON,0
2021-11-07,PE,0
2021-11-07,QC,0
2021-11-07,SK,0
2021-11-07,YT,0
2021-11-07,npts-ptso,0
2021-11-14,AB,0
2021-11-14,BC,0
2021-11-14,MB,0
2021-11-14,NB,0
2021-11-14,NL,0
2021-11-14,NT,0
2021-11-14,NS,0
2021-11-14,NU,0
2021-11-14,ON,5
2021-11-14,PE,0
2021-11-14,QC,0
2021-11-14,SK,0
2021-11-14,YT,0
2021-11-14,npts-ptso,0
2021-11-21,AB,0
2021-11-21,BC,0
2021-11-21,MB,0
2021-11-21,NB,0
2021-11-21,NL,0
2021-11-21,NT,0
2021-11-21,NS,0
2021-11-21,NU,0
2021-11-21,ON,0
2021-11-21,PE,0
2021-11-21,QC,0
2021-11-21,SK,0
2021-11-21,YT,0
2021-11-21,npts-ptso,0
2021-11-28,AB,0
2021-11-28,BC,0
2021-11-28,MB,0
2021-11-28,NB,0
2021-11-28,NL,0
2021-11-28,NT,0
2021-11-28,NS,0
2021-11-28,NU,0
2021-11-28,ON,0
2021-11-28,PE,0
2021-11-28,QC,0
2021-11-28,SK,0
2021-11-28,YT,0
2021-11-28,npts-ptso,0
2021-12-05,AB,0
2021-12-05,BC,0
2021-12-05,MB,0
2021-12-05,NB,0
2021-12-05,NL,0
2021-12-05,NT,0
2021-12-05,NS,0
2021-12-05,NU,0
2021-12-05,ON,0
2021-12-05,PE,0
2021-12-05,QC,0
2021-12-05,SK,0
2021-12-05,YT,0
2021-12-05,npts-ptso,0
2021-12-12,AB,0
2021-12-12,BC,0
2021-12-12,MB,0
2021-12-12,NB,0
2021-12-12,NL,0
2021-12-12,NT,0
2021-12-12,NS,0
2021-12-12,NU,0
2021-12-12,ON,0
2021-12-12,PE,0
2021-12-12,QC,0
2021-12-12,SK,0
2021-12-12,YT,0
2021-12-12,npts-ptso,0
