date,region,os-se,count-nombre
2021-03-04,PE,ios,0
2021-03-04,QC,android,0
2021-03-04,QC,ios,0
2021-03-04,SK,android,0
2021-03-04,SK,ios,0
2021-03-04,YT,android,0
2021-03-04,YT,ios,0
2021-03-04,npts-ptso,android,7
2021-03-04,npts-ptso,ios,0
2021-03-05,AB,android,0
2021-03-05,AB,ios,0
2021-03-05,BC,android,0
2021-03-05,BC,ios,0
2021-03-05,MB,android,0
2021-03-05,MB,ios,1
2021-03-05,NB,android,0
2021-03-05,NB,ios,0
2021-03-05,NL,android,0
2021-03-05,NL,ios,0
2021-03-05,NT,android,0
2021-03-05,NT,ios,1
2021-03-05,NS,android,0
2021-03-05,NS,ios,0
2021-03-05,NU,android,0
2021-03-05,NU,ios,0
2021-03-05,ON,android,0
2021-03-05,ON,ios,1
2021-03-05,PE,android,0
2021-03-05,PE,ios,0
2021-03-05,QC,android,0
2021-03-05,QC,ios,0
2021-03-05,SK,android,0
2021-03-05,SK,ios,0
2021-03-05,YT,android,0
2021-03-05,YT,ios,0
2021-03-05,npts-ptso,android,0
2021-03-05,npts-ptso,ios,1
2021-03-06,AB,android,0
2021-03-06,AB,ios,0
2021-03-06,BC,android,0
2021-03-06,BC,ios,0
2021-03-06,MB,android,0
2021-03-06,MB,ios,0
2021-03-06,NB,android,0
2021-03-06,NB,ios,0
2021-03-06,NL,android,0
2021-03-06,NL,ios,0
2021-03-06,NT,android,0
2021-03-06,NT,ios,1
2021-03-06,NS,android,0
2021-03-06,NS,ios,0
2021-03-06,NU,android,0
2021-03-06,NU,ios,0
2021-03-06,ON,android,0
2021-03-06,ON,ios,1
2021-03-06,PE,android,0
2021-03-06,PE,ios,0
2021-03-06,QC,android,0
2021-03-06,QC,ios,1
2021-03-06,SK,android,0
2021-03-06,SK,ios,0
2021-03-06,YT,android,0
2021-03-06,YT,ios,0
2021-03-06,npts-ptso,android,0
2021-03-06,npts-ptso,ios,0
2021-03-07,AB,android,0
2021-03-07,AB,ios,0
2021-03-07,BC,android,0
2021-03-07,BC,ios,0
2021-03-07,MB,android,0
2021-03-07,MB,ios,0
2021-03-07,NB,android,0
2021-03-07,NB,ios,0
2021-03-07,NL,android,0
2021-03-07,NL,ios,0
2021-03-07,NT,android,0
2021-03-07,NT,ios,1
2021-03-07,NS,android,0
2021-03-07,NS,ios,0
2021-03-07,NU,android,0
2021-03-07,NU,ios,0
2021-03-07,ON,android,0
2021-03-07,ON,ios,1
2021-03-07,PE,android,0
2021-03-07,PE,ios,0
2021-03-07,QC,android,0
2021-03-07,QC,ios,1
2021-03-07,SK,android,0
2021-03-07,SK,ios,0
2021-03-07,YT,android,0
2021-03-07,YT,ios,0
2021-03-07,npts-ptso,android,0
2021-03-07,npts-ptso,ios,0
2021-03-08,AB,android,0
2021-03-08,AB,ios,0
2021-03-08,BC,android,0
2021-03-08,BC,ios,0
2021-03-08,MB,android,0
2021-03-08,MB,ios,0
2021-03-08,NB,android,0
2021-03-08,NB,ios,0
2021-03-08,NL,android,0
2021-03-08,NL,ios,0
2021-03-08,NT,android,0
2021-03-08,NT,ios,1
2021-03-08,NS,android,0
2021-03-08,NS,ios,0
2021-03-08,NU,android,0
2021-03-08,NU,ios,0
2021-03-08,ON,android,1
2021-03-08,ON,ios,0
2021-03-08,PE,android,0
2021-03-08,PE,ios,0
2021-03-08,QC,android,0
2021-03-08,QC,ios,1
2021-03-08,SK,android,0
2021-03-08,SK,ios,0
2021-03-08,YT,android,0
2021-03-08,YT,ios,0
2021-03-08,npts-ptso,android,0
2021-03-08,npts-ptso,ios,0
2021-03-09,AB,android,0
2021-03-09,AB,ios,0
2021-03-09,BC,android,0
2021-03-09,BC,ios,0
2021-03-09,MB,android,0
