date,os-se,app_version-version_appli,count-nombre
2021-02-25,android,1.2.1,1
2021-02-26,android,1.2.1,5
2021-02-26,ios,1.2.1,5
2021-02-27,android,1.2.1,4
2021-02-27,ios,1.2.1,4
2021-02-28,android,1.2.1,3
2021-02-28,ios,1.2.1,3
2021-03-01,android,1.2.1,4
2021-03-01,ios,1.2.1,3
2021-03-02,android,1.2.1,3
2021-03-02,ios,1.2.1,5
2021-03-03,android,1.2.1,3
2021-03-03,ios,1.2.1,3
2021-03-04,android,1.2.1,4
2021-03-09,android,1.2.2,1
2021-03-11,android,1.2.2,1
2021-03-12,android,1.2.2,2
2021-03-12,ios,1.2.2,1
2021-03-13,android,1.2.2,1
2021-03-15,android,1.2.2,1
2021-03-16,android,1.2.2,1
2021-03-17,android,1.2.2,1
2021-03-18,android,1.2.2,1
2021-03-22,android,1.2.2,1
2021-03-23,android,1.2.2,3
2021-03-24,android,1.2.2,1
2021-03-24,android,1.2.4,24
2021-03-25,android,1.2.2,2
2021-03-25,android,1.2.4,19
2021-03-26,android,1.2.2,1
2021-03-26,android,1.2.4,13
2021-03-27,android,1.2.2,1
2021-03-27,android,1.2.4,4
2021-03-28,android,1.2.2,2
2021-03-28,android,1.2.4,3
2021-03-29,android,1.2.2,1
2021-03-29,android,1.2.4,3
2021-03-29,android,1.2.5,5
2021-03-30,android,1.2.2,1
2021-03-31,android,1.2.6,11
2021-04-01,android,1.2.6,3
2021-04-02,android,1.2.6,3
2021-04-03,android,1.2.6,2
2021-04-06,android,1.2.6,9
2021-04-07,android,1.2.6,2
2021-04-08,android,1.2.6,1
2021-04-08,android,1.2.7,5
2021-04-08,ios,1.2.7,1
2021-04-09,android,1.2.6,1
2021-04-09,android,1.2.7,2
2021-04-09,ios,1.2.7,5
2021-04-10,android,1.2.7,5
2021-04-10,ios,1.2.7,5
2021-04-11,android,1.2.7,4
2021-04-11,ios,1.2.7,5
2021-04-12,android,1.2.7,3
2021-04-12,ios,1.2.7,5
2021-04-13,android,1.2.7,2
2021-04-13,ios,1.2.7,6
2021-04-14,android,1.2.7,5
2021-04-14,ios,1.2.7,7
2021-04-15,android,1.2.7,4
2021-04-15,ios,1.2.7,6
2021-04-16,android,1.2.7,3
2021-04-16,ios,1.2.7,6
2021-04-17,ios,1.2.7,1
2021-04-18,ios,1.2.7,1
2021-04-23,android,1.1.8,1
2021-04-26,ios,1.2.1,1
2021-04-27,ios,1.2.1,1
2021-04-28,ios,1.2.1,1
2021-04-29,android,1.2.0,3
2021-04-29,android,1.2.8,8
2021-04-29,android,1.2.9,10
2021-04-29,ios,1.1.8,4
2021-04-29,ios,1.2.9,9
2021-04-30,android,1.2.0,6
2021-04-30,android,1.2.9,10
2021-04-30,ios,1.1.8,3
2021-04-30,ios,1.2.0,3
2021-04-30,ios,1.2.9,11
2021-04-30,ios,6.6.6,1
2021-05-01,android,1.2.9,5
2021-05-01,ios,1.2.9,9
2021-05-02,android,1.2.8,1
2021-05-02,android,1.2.9,5
2021-05-02,ios,1.2.9,8
2021-05-03,android,1.2.0,3
2021-05-03,android,1.2.8,5
2021-05-03,android,1.2.9,27
2021-05-03,ios,1.1.8,3
2021-05-03,ios,1.2.9,12
2021-05-03,ios,6.6.6,9
2021-05-04,android,1.1.8,5
2021-05-04,android,1.2.0,3
2021-05-04,android,1.2.8,2
2021-05-04,android,1.2.9,11
2021-05-04,ios,1.1.8,2
2021-05-04,ios,1.2.9,22
2021-05-05,android,1.1.8,2
2021-05-05,android,1.2.0,2
2021-05-05,android,1.2.8,3
2021-05-05,android,1.2.9,8
2021-05-05,ios,1.1.8,1
2021-05-05,ios,1.2.0,1
2021-05-05,ios,1.2.9,25
2021-05-06,android,1.2.0,1
2021-05-06,android,1.2.9,4
2021-05-06,ios,1.1.8,7
2021-05-06,ios,1.2.0,10
2021-05-06,ios,1.2.8,9
2021-05-06,ios,1.2.9,18
2021-05-06,ios,6.6.6,3
2021-05-07,android,1.2.0,2
2021-05-07,android,1.2.9,12
2021-05-07,ios,1.1.8,6
2021-05-07,ios,1.2.0,1
2021-05-07,ios,1.2.8,1
2021-05-07,ios,1.2.9,14
2021-05-08,android,1.2.9,5
2021-05-08,ios,1.1.8,1
2021-05-08,ios,1.2.0,1
2021-05-08,ios,1.2.8,1
2021-05-08,ios,1.2.9,12
2021-05-09,android,1.2.9,5
2021-05-09,ios,1.2.0,1
2021-05-09,ios,1.2.8,1
2021-05-09,ios,1.2.9,12
2021-05-10,android,1.2.0,1
2021-05-10,android,1.2.9,19
2021-05-10,ios,1.2.0,2
2021-05-10,ios,1.2.8,1
2021-05-10,ios,1.2.9,19
2021-05-10,ios,6.6.6,4
2021-05-11,android,1.2.0,4
2021-05-11,android,1.2.9,25
2021-05-11,ios,1.2.0,3
2021-05-11,ios,1.2.8,1
2021-05-11,ios,1.2.9,22
2021-05-11,ios,6.6.6,25
2021-05-12,android,1.1.8,6
2021-05-12,android,1.2.0,10
2021-05-12,android,1.2.9,22
2021-05-12,ios,1.2.0,3
2021-05-12,ios,1.2.8,1
2021-05-12,ios,1.2.9,27
2021-05-13,android,1.1.8,2
2021-05-13,android,1.2.0,4
2021-05-13,android,1.2.9,10
2021-05-13,ios,1.1.8,1
2021-05-13,ios,1.2.9,16
2021-05-13,ios,6.6.6,4
2021-05-14,android,1.2.9,2
2021-05-14,ios,1.2.9,7
2021-05-15,android,1.2.9,2
2021-05-15,ios,1.2.9,5
2021-05-16,android,1.2.9,5
2021-05-16,ios,1.2.9,4
2021-05-17,android,1.1.8,5
2021-05-17,android,1.2.0,1
2021-05-17,android,1.2.9,27
2021-05-17,ios,1.2.9,19
2021-05-18,android,1.2.9,8
2021-05-18,ios,1.1.8,2
2021-05-18,ios,1.2.9,25
2021-05-18,ios,1.2.10,3
2021-05-19,android,1.2.9,2
2021-05-19,ios,1.2.9,48139
2021-05-19,ios,1.2.10,2
2021-05-20,android,1.2.0,3
2021-05-20,android,1.2.8,1
2021-05-20,android,1.2.10,1
2021-05-20,ios,1.2.0,1
2021-05-20,ios,1.2.9,1297907
2021-05-20,ios,1.2.10,2
2021-05-21,android,1.2.0,1
2021-05-21,android,1.2.10,7
2021-05-21,ios,1.2.0,1
2021-05-21,ios,1.2.8,1
2021-05-21,ios,1.2.9,1459168
2021-05-21,ios,1.2.10,4
2021-05-22,android,1.2.10,6
2021-05-22,ios,1.2.9,1016155
2021-05-22,ios,1.2.10,2
2021-05-23,android,1.2.10,6
2021-05-23,ios,1.2.9,377424
2021-05-23,ios,1.2.10,2
2021-05-24,android,1.2.10,6
2021-05-24,ios,1.2.9,129834
2021-05-24,ios,1.2.10,1
2021-05-25,android,1.2.10,7
2021-05-25,ios,1.2.9,81667
2021-05-25,ios,1.2.10,7
2021-05-25,ios,1.5.0,1
2021-05-25,ios,1.123.123,1
2021-05-26,android,1.1.8,1
2021-05-26,android,1.2.10,2
2021-05-26,android,2.0.0,1
2021-05-26,ios,1.1.8,1
2021-05-26,ios,1.2.9,53946
2021-05-27,android,2.0.0,1
2021-05-27,ios,1.1.8,1
2021-05-27,ios,1.2.8,2
2021-05-27,ios,1.2.9,36178
2021-05-28,android,2.0.0,1
2021-05-28,ios,1.2.8,1
2021-05-28,ios,1.2.9,27610
2021-05-29,android,2.0.0,1
2021-05-29,ios,1.2.9,22075
2021-05-30,android,1.2.10,1
2021-05-30,android,2.0.0,1
2021-05-30,ios,1.2.9,18662
2021-05-31,android,1.2.10,1
2021-05-31,android,2.0.0,1
2021-05-31,ios,1.1.8,1
2021-05-31,ios,1.2.8,1
2021-05-31,ios,1.2.9,16573
2021-05-31,ios,1.4.1,6
2021-06-01,android,1.2.10,1
2021-06-01,android,2.0.0,1
2021-06-01,ios,1.1.8,1
2021-06-01,ios,1.2.9,14518
2021-06-01,ios,1.4.1,14
2021-06-02,android,1.2.10,1
2021-06-02,android,2.0.0,1
2021-06-02,ios,1.2.9,12852
2021-06-02,ios,1.4.1,3
2021-06-03,android,1.2.10,1
2021-06-03,android,2.0.0,1
2021-06-03,ios,1.2.9,11482
2021-06-03,ios,1.2.10,2
2021-06-03,ios,1.4.1,3
2021-06-04,android,1.2.10,1
2021-06-04,android,2.0.0,1
2021-06-04,ios,1.2.9,10663
2021-06-04,ios,1.4.1,2
2021-06-05,android,1.2.10,1
2021-06-05,android,2.0.0,1
2021-06-05,ios,1.2.9,9582
2021-06-05,ios,1.4.1,1
2021-06-06,android,1.2.10,1
2021-06-06,android,2.0.0,1
2021-06-06,ios,1.2.9,8689
2021-06-06,ios,1.4.1,1
2021-06-07,android,1.2.10,1
2021-06-07,android,2.0.0,1
2021-06-07,ios,1.2.9,8537
2021-06-07,ios,1.4.1,2
2021-06-08,android,1.2.10,1
2021-06-08,android,2.0.0,1
2021-06-08,ios,1.1.8,1
2021-06-08,ios,1.2.9,7951
2021-06-08,ios,1.4.1,2
2021-06-09,android,1.2.10,1
2021-06-09,android,2.0.0,1
2021-06-09,ios,1.2.9,7306
2021-06-10,android,1.2.10,1
2021-06-10,android,2.0.0,1
2021-06-10,ios,1.1.8,1
2021-06-10,ios,1.2.8,1
2021-06-10,ios,1.2.9,6712
2021-06-10,ios,1.4.1,1
2021-06-11,android,1.2.10,1
2021-06-11,android,2.0.0,1
2021-06-11,ios,1.1.8,1
2021-06-11,ios,1.2.9,6368
2021-06-11,ios,1.4.1,1
2021-06-12,android,1.2.10,1
2021-06-12,android,2.0.0,1
2021-06-12,ios,1.1.8,1
2021-06-12,ios,1.2.9,5821
2021-06-12,ios,1.4.1,1
2021-06-13,android,1.2.10,1
2021-06-13,android,2.0.0,1
2021-06-13,ios,1.1.8,1
2021-06-13,ios,1.2.9,5545
2021-06-13,ios,1.4.1,1
2021-06-14,android,1.1.8,3
2021-06-14,android,1.2.8,1
2021-06-14,android,1.2.10,1
2021-06-14,android,2.0.0,1
2021-06-14,ios,1.1.8,6
2021-06-14,ios,1.2.9,5402
2021-06-14,ios,1.2.10,1
2021-06-14,ios,1.3.1,3
2021-06-15,android,1.2.10,1
2021-06-15,android,2.0.0,1
2021-06-15,ios,1.1.8,4
2021-06-15,ios,1.2.9,5281
2021-06-15,ios,1.3.1,2
2021-06-15,ios,1.4.1,1
2021-06-16,android,1.2.10,1
2021-06-16,android,2.0.0,1
2021-06-16,ios,1.1.8,5
2021-06-16,ios,1.2.9,5075
2021-06-16,ios,1.4.1,1
2021-06-16,ios,2.0.0,1
2021-06-17,android,2.0.0,1
2021-06-17,ios,1.1.8,3
2021-06-17,ios,1.2.9,4793
2021-06-17,ios,1.4.1,1
2021-06-17,ios,2.0.0,3
2021-06-18,android,2.0.0,2
2021-06-18,ios,1.1.8,6
2021-06-18,ios,1.2.9,4657
2021-06-18,ios,1.4.1,1
2021-06-18,ios,2.0.0,1
2021-06-19,android,2.0.0,2
2021-06-19,ios,1.1.8,2
2021-06-19,ios,1.2.9,4448
2021-06-19,ios,2.0.0,4
2021-06-20,android,2.0.0,2
2021-06-20,ios,1.1.8,3
2021-06-20,ios,1.2.9,4223
2021-06-20,ios,2.0.0,2
2021-06-21,android,2.0.0,2
2021-06-21,ios,1.1.8,4
2021-06-21,ios,1.2.9,4213
2021-06-21,ios,2.0.0,5
2021-06-22,android,2.0.0,22
2021-06-22,ios,1.1.8,5
2021-06-22,ios,1.2.9,4139
2021-06-22,ios,2.0.0,15
2021-06-23,android,1.1.8,4
2021-06-23,android,1.2.8,1
2021-06-23,android,2.0.0,21
2021-06-23,ios,1.1.8,12
2021-06-23,ios,1.2.9,3967
2021-06-23,ios,2.0.0,19
2021-06-24,android,2.0.0,25
2021-06-24,ios,1.1.8,5
2021-06-24,ios,1.2.9,3844
2021-06-24,ios,2.0.0,22
2021-06-25,android,2.0.0,1
2021-06-25,ios,1.2.9,3721
2021-06-25,ios,2.0.0,12
2021-06-26,android,2.0.0,1
2021-06-26,ios,1.2.9,3565
2021-06-26,ios,2.0.0,11
2021-06-27,android,2.0.0,1
2021-06-27,ios,1.2.9,3452
2021-06-27,ios,2.0.0,8
2021-06-28,android,2.0.0,1
2021-06-28,ios,1.1.8,1
2021-06-28,ios,1.2.9,3478
2021-06-28,ios,2.0.0,10
2021-06-29,android,2.0.0,19
2021-06-29,ios,1.2.9,3369
2021-06-29,ios,2.0.0,18
2021-06-30,android,2.0.0,12
2021-06-30,ios,1.2.9,3239
2021-06-30,ios,2.0.0,21
2021-07-01,android,2.0.0,1
2021-07-01,ios,1.2.9,3193
2021-07-01,ios,2.0.0,10
2021-07-02,android,2.0.0,16
2021-07-02,ios,1.2.9,3084
2021-07-02,ios,2.0.0,15
2021-07-03,android,2.0.0,5
2021-07-03,ios,1.2.9,2929
2021-07-03,ios,2.0.0,14
2021-07-04,android,2.0.0,1
2021-07-04,ios,1.2.9,2781
2021-07-04,ios,2.0.0,12
2021-07-05,android,2.0.0,1
2021-07-05,ios,1.2.9,2838
2021-07-05,ios,2.0.0,14
2021-07-06,android,2.0.0,9
2021-07-06,ios,1.2.9,2800
2021-07-06,ios,2.0.0,21
2021-07-07,ios,1.2.9,2777
2021-07-07,ios,2.0.0,15
2021-07-08,ios,1.2.9,2702
2021-07-08,ios,2.0.0,17
2021-07-09,android,2.0.0,29
2021-07-09,ios,1.2.9,2571
