date,framework_status-etat_cadre,notification_permission-permission_notif,count-nombre
2021-04-14,enabled-active,denied-refuse,0
2021-04-14,disabled-desactive,blocked-bloque,0
2021-04-14,disabled-desactive,granted-autorise,0
2021-04-14,disabled-desactive,denied-refuse,0
2021-04-15,enabled-active,blocked-bloque,0
2021-04-15,enabled-active,granted-autorise,0
2021-04-15,enabled-active,denied-refuse,0
2021-04-15,disabled-desactive,blocked-bloque,0
2021-04-15,disabled-desactive,granted-autorise,0
2021-04-15,disabled-desactive,denied-refuse,0
2021-04-16,enabled-active,blocked-bloque,0
2021-04-16,enabled-active,granted-autorise,0
2021-04-16,enabled-active,denied-refuse,0
2021-04-16,disabled-desactive,blocked-bloque,0
2021-04-16,disabled-desactive,granted-autorise,0
2021-04-16,disabled-desactive,denied-refuse,0
2021-04-17,enabled-active,blocked-bloque,0
2021-04-17,enabled-active,granted-autorise,0
2021-04-17,enabled-active,denied-refuse,0
2021-04-17,disabled-desactive,blocked-bloque,0
2021-04-17,disabled-desactive,granted-autorise,0
2021-04-17,disabled-desactive,denied-refuse,0
2021-04-18,enabled-active,blocked-bloque,0
2021-04-18,enabled-active,granted-autorise,0
2021-04-18,enabled-active,denied-refuse,0
2021-04-18,disabled-desactive,blocked-bloque,0
2021-04-18,disabled-desactive,granted-autorise,0
2021-04-18,disabled-desactive,denied-refuse,0
2021-04-19,enabled-active,blocked-bloque,0
2021-04-19,enabled-active,granted-autorise,0
2021-04-19,enabled-active,denied-refuse,0
