date,os-se,count-nombre
2021-04-21,android,2
2021-04-21,ios,0
2021-04-22,android,1
2021-04-22,ios,0
2021-04-23,android,2
2021-04-23,ios,0
2021-04-24,android,1
2021-04-24,ios,0
2021-04-25,android,1
2021-04-25,ios,0
2021-04-26,android,4
2021-04-26,ios,0
2021-04-27,android,5
2021-04-27,ios,0
2021-04-28,android,6
2021-04-28,ios,0
2021-04-29,android,23
2021-04-29,ios,0
2021-04-30,android,13
2021-04-30,ios,0
2021-05-01,android,6
2021-05-01,ios,0
2021-05-02,android,6
2021-05-02,ios,0
2021-05-03,android,12
2021-05-03,ios,0
2021-05-04,android,14
2021-05-04,ios,0
2021-05-05,android,7
2021-05-05,ios,9
2021-05-06,android,4
2021-05-06,ios,47
2021-05-07,android,6
2021-05-07,ios,47
2021-05-08,android,4
2021-05-08,ios,43
2021-05-09,android,8
2021-05-09,ios,43
2021-05-10,android,8
2021-05-10,ios,41
2021-05-11,android,11
2021-05-11,ios,44
2021-05-12,android,19
2021-05-12,ios,44
2021-05-13,android,11
2021-05-13,ios,42
2021-05-14,android,2
2021-05-14,ios,33
2021-05-15,android,2
2021-05-15,ios,34
2021-05-16,android,4
2021-05-16,ios,25
2021-05-17,android,5
2021-05-17,ios,42
2021-05-18,android,2
2021-05-18,ios,120
2021-05-19,android,3
2021-05-19,ios,20859
2021-05-20,android,6
2021-05-20,ios,826985
2021-05-21,android,10
2021-05-21,ios,2197677
2021-05-22,android,6
2021-05-22,ios,2175264
2021-05-23,android,6
2021-05-23,ios,879159
2021-05-24,android,5
2021-05-24,ios,299193
2021-05-25,android,4
2021-05-25,ios,188028
2021-05-26,android,2
2021-05-26,ios,128903
2021-05-27,android,2
2021-05-27,ios,85270
2021-05-28,android,2
2021-05-28,ios,62925
2021-05-29,android,2
2021-05-29,ios,50591
2021-05-30,android,2
2021-05-30,ios,43423
2021-05-31,android,2
2021-05-31,ios,38540
2021-06-01,android,2
2021-06-01,ios,33483
2021-06-02,android,2
2021-06-02,ios,28965
2021-06-03,android,2
2021-06-03,ios,25877
2021-06-04,android,2
2021-06-04,ios,22722
2021-06-05,android,1
2021-06-05,ios,20469
2021-06-06,android,3
2021-06-06,ios,18904
2021-06-07,android,2
2021-06-07,ios,18122
2021-06-08,android,2
2021-06-08,ios,16837
2021-06-09,android,2
2021-06-09,ios,15783
2021-06-10,android,2
2021-06-10,ios,14510
2021-06-11,android,2
2021-06-11,ios,13533
2021-06-12,android,2
2021-06-12,ios,12314
2021-06-13,android,2
2021-06-13,ios,11875
2021-06-14,android,2
2021-06-14,ios,11638
2021-06-15,android,2
2021-06-15,ios,11378
2021-06-16,android,2
2021-06-16,ios,10657
2021-06-17,android,1
2021-06-17,ios,10091
2021-06-18,android,2
2021-06-18,ios,9642
2021-06-19,android,2
2021-06-19,ios,9211
2021-06-20,android,2
2021-06-20,ios,8951
2021-06-21,android,2
2021-06-21,ios,8718
2021-06-22,android,3
2021-06-22,ios,8496
2021-06-23,android,4
2021-06-23,ios,8228
2021-06-24,android,2
2021-06-24,ios,7925
2021-06-25,android,1
2021-06-25,ios,7605
2021-06-26,android,0
2021-06-26,ios,7314
2021-06-27,android,0
2021-06-27,ios,7033
2021-06-28,android,0
2021-06-28,ios,6901
2021-06-29,android,1
2021-06-29,ios,6469
2021-06-30,android,1
2021-06-30,ios,6337
2021-07-01,android,1
2021-07-01,ios,6011
2021-07-02,android,2
2021-07-02,ios,5997
2021-07-03,android,0
2021-07-03,ios,5662
2021-07-04,android,0
2021-07-04,ios,5615
2021-07-05,android,1
2021-07-05,ios,5626
2021-07-06,android,0
2021-07-06,ios,5446
2021-07-07,android,0
2021-07-07,ios,5338
2021-07-08,android,0
2021-07-08,ios,5390
2021-07-09,android,1
2021-07-09,ios,5133
2021-07-10,android,0
2021-07-10,ios,4981
2021-07-11,android,0
2021-07-11,ios,4695
2021-07-12,android,0
2021-07-12,ios,4619
2021-07-13,android,0
2021-07-13,ios,4556
2021-07-14,android,0
2021-07-14,ios,4555
2021-07-15,android,0
2021-07-15,ios,4358
2021-07-16,android,0
2021-07-16,ios,4283
2021-07-17,android,0
2021-07-17,ios,4100
2021-07-18,android,0
2021-07-18,ios,4053
2021-07-19,android,0
2021-07-19,ios,4084
2021-07-20,android,0
2021-07-20,ios,4014
2021-07-21,android,0
2021-07-21,ios,3967
2021-07-22,android,0
2021-07-22,ios,3952
2021-07-23,android,0
2021-07-23,ios,3908
2021-07-24,android,0
2021-07-24,ios,3722
2021-07-25,android,0
2021-07-25,ios,3780
2021-07-26,android,0
2021-07-26,ios,3688
2021-07-27,android,0
2021-07-27,ios,3681
2021-07-28,android,0
2021-07-28,ios,3607
2021-07-29,android,0
2021-07-29,ios,3511
2021-07-30,android,4
2021-07-30,ios,3350
2021-07-31,android,5
2021-07-31,ios,3253
