date,os-se,count-nombre
2021-04-25,android,<20
2021-04-25,ios,<20
2021-05-02,android,<20
2021-05-02,ios,<20
2021-05-09,android,<20
2021-05-09,ios,37
2021-05-16,android,<20
2021-05-16,ios,37
2021-05-23,android,<20
2021-05-23,ios,871443
2021-05-30,android,<20
2021-05-30,ios,122619
2021-06-06,android,<20
2021-06-06,ios,26994
2021-06-13,android,<20
2021-06-13,ios,14710
2021-06-20,android,<20
2021-06-20,ios,10224
2021-06-27,android,<20
2021-06-27,ios,7902
2021-07-04,android,<20
2021-07-04,ios,6141
2021-07-11,android,<20
2021-07-11,ios,5229
2021-07-18,android,<20
2021-07-18,ios,4360
2021-07-25,android,<20
2021-07-25,ios,3918
2021-08-01,android,<20
2021-08-01,ios,3473
2021-08-08,android,<20
2021-08-08,ios,3085
2021-08-15,android,<20
2021-08-15,ios,2824
2021-08-22,android,<20
2021-08-22,ios,2666
2021-08-29,android,<20
2021-08-29,ios,2431
2021-09-05,android,<20
2021-09-05,ios,2242
