date,region,exposure_status,count
2021-04-21,NL,exposed,<20
2021-04-21,NL,monitoring,<20
2021-04-21,NT,exposed,<20
2021-04-21,NT,monitoring,<20
2021-04-21,NS,exposed,<20
2021-04-21,NS,monitoring,<20
2021-04-21,NU,exposed,<20
2021-04-21,NU,monitoring,<20
2021-04-21,ON,exposed,<20
2021-04-21,ON,monitoring,<20
2021-04-21,PE,exposed,<20
2021-04-21,PE,monitoring,<20
2021-04-21,QC,exposed,<20
2021-04-21,QC,monitoring,<20
2021-04-21,SK,exposed,<20
2021-04-21,SK,monitoring,<20
2021-04-21,YT,exposed,<20
2021-04-21,YT,monitoring,<20
2021-04-21,NPTS,exposed,<20
2021-04-21,NPTS,monitoring,<20
2021-04-22,AB,exposed,<20
2021-04-22,AB,monitoring,<20
2021-04-22,BC,exposed,<20
2021-04-22,BC,monitoring,<20
2021-04-22,MB,exposed,<20
2021-04-22,MB,monitoring,<20
2021-04-22,NB,exposed,<20
2021-04-22,NB,monitoring,<20
2021-04-22,NL,exposed,<20
2021-04-22,NL,monitoring,<20
2021-04-22,NT,exposed,<20
2021-04-22,NT,monitoring,<20
2021-04-22,NS,exposed,<20
2021-04-22,NS,monitoring,<20
2021-04-22,NU,exposed,<20
2021-04-22,NU,monitoring,<20
2021-04-22,ON,exposed,<20
2021-04-22,ON,monitoring,<20
2021-04-22,PE,exposed,<20
2021-04-22,PE,monitoring,<20
2021-04-22,QC,exposed,<20
2021-04-22,QC,monitoring,<20
2021-04-22,SK,exposed,<20
2021-04-22,SK,monitoring,<20
2021-04-22,YT,exposed,<20
2021-04-22,YT,monitoring,<20
2021-04-22,NPTS,exposed,<20
2021-04-22,NPTS,monitoring,<20
2021-04-23,AB,exposed,<20
2021-04-23,AB,monitoring,<20
2021-04-23,BC,exposed,<20
2021-04-23,BC,monitoring,<20
2021-04-23,MB,exposed,<20
2021-04-23,MB,monitoring,<20
2021-04-23,NB,exposed,<20
2021-04-23,NB,monitoring,<20
2021-04-23,NL,exposed,<20
2021-04-23,NL,monitoring,<20
2021-04-23,NT,exposed,<20
2021-04-23,NT,monitoring,<20
2021-04-23,NS,exposed,<20
2021-04-23,NS,monitoring,<20
2021-04-23,NU,exposed,<20
2021-04-23,NU,monitoring,<20
2021-04-23,ON,exposed,<20
2021-04-23,ON,monitoring,<20
2021-04-23,PE,exposed,<20
2021-04-23,PE,monitoring,<20
2021-04-23,QC,exposed,<20
2021-04-23,QC,monitoring,<20
2021-04-23,SK,exposed,<20
2021-04-23,SK,monitoring,<20
2021-04-23,YT,exposed,<20
2021-04-23,YT,monitoring,<20
2021-04-23,NPTS,exposed,<20
2021-04-23,NPTS,monitoring,<20
2021-04-24,AB,exposed,<20
2021-04-24,AB,monitoring,<20
2021-04-24,BC,exposed,<20
2021-04-24,BC,monitoring,<20
2021-04-24,MB,exposed,<20
2021-04-24,MB,monitoring,<20
2021-04-24,NB,exposed,<20
2021-04-24,NB,monitoring,<20
2021-04-24,NL,exposed,<20
2021-04-24,NL,monitoring,<20
2021-04-24,NT,exposed,<20
2021-04-24,NT,monitoring,<20
2021-04-24,NS,exposed,<20
2021-04-24,NS,monitoring,<20
2021-04-24,NU,exposed,<20
2021-04-24,NU,monitoring,<20
2021-04-24,ON,exposed,<20
2021-04-24,ON,monitoring,<20
2021-04-24,PE,exposed,<20
2021-04-24,PE,monitoring,<20
2021-04-24,QC,exposed,<20
2021-04-24,QC,monitoring,<20
2021-04-24,SK,exposed,<20
2021-04-24,SK,monitoring,<20
2021-04-24,YT,exposed,<20
2021-04-24,YT,monitoring,<20
2021-04-24,NPTS,exposed,<20
2021-04-24,NPTS,monitoring,<20
2021-04-25,AB,exposed,<20
2021-04-25,AB,monitoring,<20
2021-04-25,BC,exposed,<20
2021-04-25,BC,monitoring,<20
2021-04-25,MB,exposed,<20
2021-04-25,MB,monitoring,<20
2021-04-25,NB,exposed,<20
2021-04-25,NB,monitoring,<20
2021-04-25,NL,exposed,<20
2021-04-25,NL,monitoring,<20
2021-04-25,NT,exposed,<20
2021-04-25,NT,monitoring,<20
2021-04-25,NS,exposed,<20
2021-04-25,NS,monitoring,<20
2021-04-25,NU,exposed,<20
2021-04-25,NU,monitoring,<20
2021-04-25,ON,exposed,<20
2021-04-25,ON,monitoring,<20
2021-04-25,PE,exposed,<20
2021-04-25,PE,monitoring,<20
2021-04-25,QC,exposed,<20
2021-04-25,QC,monitoring,<20
2021-04-25,SK,exposed,<20
2021-04-25,SK,monitoring,<20
2021-04-25,YT,exposed,<20
2021-04-25,YT,monitoring,<20
2021-04-25,NPTS,exposed,<20
2021-04-25,NPTS,monitoring,<20
2021-04-26,AB,exposed,<20
2021-04-26,AB,monitoring,<20
2021-04-26,BC,exposed,<20
2021-04-26,BC,monitoring,<20
2021-04-26,MB,exposed,<20
2021-04-26,MB,monitoring,<20
2021-04-26,NB,exposed,<20
2021-04-26,NB,monitoring,<20
2021-04-26,NL,exposed,<20
2021-04-26,NL,monitoring,<20
2021-04-26,NT,exposed,<20
2021-04-26,NT,monitoring,<20
2021-04-26,NS,exposed,<20
2021-04-26,NS,monitoring,<20
2021-04-26,NU,exposed,<20
2021-04-26,NU,monitoring,<20
2021-04-26,ON,exposed,<20
2021-04-26,ON,monitoring,<20
2021-04-26,PE,exposed,<20
2021-04-26,PE,monitoring,<20
2021-04-26,QC,exposed,<20
2021-04-26,QC,monitoring,<20
2021-04-26,SK,exposed,<20
2021-04-26,SK,monitoring,<20
2021-04-26,YT,exposed,<20
2021-04-26,YT,monitoring,<20
2021-04-26,NPTS,exposed,<20
2021-04-26,NPTS,monitoring,<20
2021-04-27,AB,exposed,<20
2021-04-27,AB,monitoring,<20
2021-04-27,BC,exposed,<20
2021-04-27,BC,monitoring,<20
2021-04-27,MB,exposed,<20
2021-04-27,MB,monitoring,<20
2021-04-27,NB,exposed,<20
2021-04-27,NB,monitoring,<20
2021-04-27,NL,exposed,<20
2021-04-27,NL,monitoring,<20
2021-04-27,NT,exposed,<20
2021-04-27,NT,monitoring,<20
2021-04-27,NS,exposed,<20
2021-04-27,NS,monitoring,<20
2021-04-27,NU,exposed,<20
2021-04-27,NU,monitoring,<20
2021-04-27,ON,exposed,<20
2021-04-27,ON,monitoring,<20
2021-04-27,PE,exposed,<20
2021-04-27,PE,monitoring,<20
2021-04-27,QC,exposed,<20
2021-04-27,QC,monitoring,<20
2021-04-27,SK,exposed,<20
2021-04-27,SK,monitoring,<20
2021-04-27,YT,exposed,<20
2021-04-27,YT,monitoring,<20
2021-04-27,NPTS,exposed,<20
2021-04-27,NPTS,monitoring,<20
2021-04-28,AB,exposed,<20
2021-04-28,AB,monitoring,<20
2021-04-28,BC,exposed,<20
2021-04-28,BC,monitoring,<20
2021-04-28,MB,exposed,<20
2021-04-28,MB,monitoring,<20
2021-04-28,NB,exposed,<20
2021-04-28,NB,monitoring,<20
2021-04-28,NL,exposed,<20
2021-04-28,NL,monitoring,<20
2021-04-28,NT,exposed,<20
2021-04-28,NT,monitoring,<20
2021-04-28,NS,exposed,<20
2021-04-28,NS,monitoring,<20
2021-04-28,NU,exposed,<20
2021-04-28,NU,monitoring,<20
2021-04-28,ON,exposed,<20
2021-04-28,ON,monitoring,<20
2021-04-28,PE,exposed,<20
2021-04-28,PE,monitoring,<20
2021-04-28,QC,exposed,<20
2021-04-28,QC,monitoring,<20
2021-04-28,SK,exposed,<20
2021-04-28,SK,monitoring,<20
2021-04-28,YT,exposed,<20
2021-04-28,YT,monitoring,<20
2021-04-28,NPTS,exposed,<20
2021-04-28,NPTS,monitoring,<20
2021-04-29,AB,exposed,<20
2021-04-29,AB,monitoring,<20
2021-04-29,BC,exposed,<20
2021-04-29,BC,monitoring,<20
2021-04-29,MB,exposed,<20
2021-04-29,MB,monitoring,<20
2021-04-29,NB,exposed,<20
2021-04-29,NB,monitoring,<20
2021-04-29,NL,exposed,<20
2021-04-29,NL,monitoring,<20
2021-04-29,NT,exposed,<20
2021-04-29,NT,monitoring,<20
2021-04-29,NS,exposed,<20
2021-04-29,NS,monitoring,<20
2021-04-29,NU,exposed,<20
2021-04-29,NU,monitoring,<20
2021-04-29,ON,exposed,<20
2021-04-29,ON,monitoring,<20
2021-04-29,PE,exposed,<20
2021-04-29,PE,monitoring,<20
2021-04-29,QC,exposed,<20
2021-04-29,QC,monitoring,<20
2021-04-29,SK,exposed,<20
2021-04-29,SK,monitoring,<20
2021-04-29,YT,exposed,<20
2021-04-29,YT,monitoring,<20
2021-04-29,NPTS,exposed,<20
2021-04-29,NPTS,monitoring,<20
2021-04-30,AB,exposed,<20
2021-04-30,AB,monitoring,<20
2021-04-30,BC,exposed,<20
2021-04-30,BC,monitoring,<20
2021-04-30,MB,exposed,<20
2021-04-30,MB,monitoring,<20
2021-04-30,NB,exposed,<20
2021-04-30,NB,monitoring,<20
2021-04-30,NL,exposed,<20
2021-04-30,NL,monitoring,<20
2021-04-30,NT,exposed,<20
2021-04-30,NT,monitoring,<20
2021-04-30,NS,exposed,<20
2021-04-30,NS,monitoring,<20
2021-04-30,NU,exposed,<20
2021-04-30,NU,monitoring,<20
2021-04-30,ON,exposed,<20
2021-04-30,ON,monitoring,<20
2021-04-30,PE,exposed,<20
2021-04-30,PE,monitoring,<20
2021-04-30,QC,exposed,<20
2021-04-30,QC,monitoring,<20
2021-04-30,SK,exposed,<20
2021-04-30,SK,monitoring,<20
2021-04-30,YT,exposed,<20
2021-04-30,YT,monitoring,<20
2021-04-30,NPTS,exposed,<20
2021-04-30,NPTS,monitoring,<20
2021-05-01,AB,exposed,<20
2021-05-01,AB,monitoring,<20
2021-05-01,BC,exposed,<20
2021-05-01,BC,monitoring,<20
2021-05-01,MB,exposed,<20
2021-05-01,MB,monitoring,<20
2021-05-01,NB,exposed,<20
2021-05-01,NB,monitoring,<20
2021-05-01,NL,exposed,<20
2021-05-01,NL,monitoring,<20
2021-05-01,NT,exposed,<20
2021-05-01,NT,monitoring,<20
2021-05-01,NS,exposed,<20
2021-05-01,NS,monitoring,<20
2021-05-01,NU,exposed,<20
2021-05-01,NU,monitoring,<20
2021-05-01,ON,exposed,<20
2021-05-01,ON,monitoring,<20
2021-05-01,PE,exposed,<20
2021-05-01,PE,monitoring,<20
2021-05-01,QC,exposed,<20
2021-05-01,QC,monitoring,<20
2021-05-01,SK,exposed,<20
2021-05-01,SK,monitoring,<20
2021-05-01,YT,exposed,<20
2021-05-01,YT,monitoring,<20
2021-05-01,NPTS,exposed,<20
2021-05-01,NPTS,monitoring,<20
2021-05-02,AB,exposed,<20
2021-05-02,AB,monitoring,<20
2021-05-02,BC,exposed,<20
2021-05-02,BC,monitoring,<20
2021-05-02,MB,exposed,<20
2021-05-02,MB,monitoring,<20
2021-05-02,NB,exposed,<20
2021-05-02,NB,monitoring,<20
2021-05-02,NL,exposed,<20
2021-05-02,NL,monitoring,<20
2021-05-02,NT,exposed,<20
2021-05-02,NT,monitoring,<20
2021-05-02,NS,exposed,<20
2021-05-02,NS,monitoring,<20
2021-05-02,NU,exposed,<20
2021-05-02,NU,monitoring,<20
2021-05-02,ON,exposed,<20
2021-05-02,ON,monitoring,<20
2021-05-02,PE,exposed,<20
2021-05-02,PE,monitoring,<20
2021-05-02,QC,exposed,<20
2021-05-02,QC,monitoring,<20
2021-05-02,SK,exposed,<20
2021-05-02,SK,monitoring,<20
2021-05-02,YT,exposed,<20
2021-05-02,YT,monitoring,<20
2021-05-02,NPTS,exposed,<20
2021-05-02,NPTS,monitoring,<20
2021-05-03,AB,exposed,<20
2021-05-03,AB,monitoring,<20
2021-05-03,BC,exposed,<20
2021-05-03,BC,monitoring,<20
2021-05-03,MB,exposed,<20
2021-05-03,MB,monitoring,<20
2021-05-03,NB,exposed,<20
2021-05-03,NB,monitoring,<20
2021-05-03,NL,exposed,<20
2021-05-03,NL,monitoring,<20
2021-05-03,NT,exposed,<20
2021-05-03,NT,monitoring,<20
2021-05-03,NS,exposed,<20
2021-05-03,NS,monitoring,<20
2021-05-03,NU,exposed,<20
2021-05-03,NU,monitoring,<20
2021-05-03,ON,exposed,<20
2021-05-03,ON,monitoring,<20
2021-05-03,PE,exposed,<20
2021-05-03,PE,monitoring,<20
2021-05-03,QC,exposed,<20
2021-05-03,QC,monitoring,<20
2021-05-03,SK,exposed,<20
2021-05-03,SK,monitoring,<20
2021-05-03,YT,exposed,<20
2021-05-03,YT,monitoring,<20
2021-05-03,NPTS,exposed,<20
2021-05-03,NPTS,monitoring,<20
2021-05-04,AB,exposed,<20
2021-05-04,AB,monitoring,<20
2021-05-04,BC,exposed,<20
2021-05-04,BC,monitoring,<20
2021-05-04,MB,exposed,<20
2021-05-04,MB,monitoring,<20
2021-05-04,NB,exposed,<20
2021-05-04,NB,monitoring,<20
2021-05-04,NL,exposed,<20
2021-05-04,NL,monitoring,<20
2021-05-04,NT,exposed,<20
2021-05-04,NT,monitoring,<20
2021-05-04,NS,exposed,<20
2021-05-04,NS,monitoring,<20
2021-05-04,NU,exposed,<20
2021-05-04,NU,monitoring,<20
2021-05-04,ON,exposed,53
2021-05-04,ON,monitoring,<20
2021-05-04,PE,exposed,<20
2021-05-04,PE,monitoring,<20
2021-05-04,QC,exposed,<20
2021-05-04,QC,monitoring,<20
2021-05-04,SK,exposed,<20
2021-05-04,SK,monitoring,<20
2021-05-04,YT,exposed,<20
2021-05-04,YT,monitoring,<20
2021-05-04,NPTS,exposed,<20
2021-05-04,NPTS,monitoring,<20
2021-05-05,AB,exposed,<20
2021-05-05,AB,monitoring,<20
2021-05-05,BC,exposed,<20
2021-05-05,BC,monitoring,<20
2021-05-05,MB,exposed,<20
2021-05-05,MB,monitoring,<20
2021-05-05,NB,exposed,<20
2021-05-05,NB,monitoring,<20
2021-05-05,NL,exposed,<20
2021-05-05,NL,monitoring,<20
2021-05-05,NT,exposed,<20
2021-05-05,NT,monitoring,<20
2021-05-05,NS,exposed,<20
2021-05-05,NS,monitoring,<20
2021-05-05,NU,exposed,<20
2021-05-05,NU,monitoring,<20
2021-05-05,ON,exposed,<20
2021-05-05,ON,monitoring,<20
2021-05-05,PE,exposed,<20
2021-05-05,PE,monitoring,<20
2021-05-05,QC,exposed,<20
2021-05-05,QC,monitoring,<20
2021-05-05,SK,exposed,<20
2021-05-05,SK,monitoring,<20
2021-05-05,YT,exposed,<20
2021-05-05,YT,monitoring,<20
2021-05-05,NPTS,exposed,<20
2021-05-05,NPTS,monitoring,<20
2021-05-06,AB,exposed,<20
2021-05-06,AB,monitoring,<20
2021-05-06,BC,exposed,<20
2021-05-06,BC,monitoring,<20
2021-05-06,MB,exposed,<20
2021-05-06,MB,monitoring,<20
2021-05-06,NB,exposed,<20
2021-05-06,NB,monitoring,<20
2021-05-06,NL,exposed,<20
2021-05-06,NL,monitoring,<20
2021-05-06,NT,exposed,<20
2021-05-06,NT,monitoring,<20
2021-05-06,NS,exposed,<20
2021-05-06,NS,monitoring,<20
2021-05-06,NU,exposed,<20
2021-05-06,NU,monitoring,<20
2021-05-06,ON,exposed,<20
2021-05-06,ON,monitoring,<20
2021-05-06,PE,exposed,<20
2021-05-06,PE,monitoring,<20
2021-05-06,QC,exposed,<20
2021-05-06,QC,monitoring,<20
2021-05-06,SK,exposed,<20
2021-05-06,SK,monitoring,<20
2021-05-06,YT,exposed,<20
2021-05-06,YT,monitoring,<20
2021-05-06,NPTS,exposed,<20
2021-05-06,NPTS,monitoring,<20
2021-05-07,AB,exposed,<20
2021-05-07,AB,monitoring,<20
2021-05-07,BC,exposed,<20
2021-05-07,BC,monitoring,<20
2021-05-07,MB,exposed,<20
2021-05-07,MB,monitoring,<20
2021-05-07,NB,exposed,<20
2021-05-07,NB,monitoring,<20
2021-05-07,NL,exposed,<20
2021-05-07,NL,monitoring,<20
2021-05-07,NT,exposed,<20
2021-05-07,NT,monitoring,<20
2021-05-07,NS,exposed,<20
2021-05-07,NS,monitoring,<20
2021-05-07,NU,exposed,<20
2021-05-07,NU,monitoring,<20
2021-05-07,ON,exposed,<20
2021-05-07,ON,monitoring,<20
2021-05-07,PE,exposed,<20
2021-05-07,PE,monitoring,<20
2021-05-07,QC,exposed,<20
2021-05-07,QC,monitoring,<20
2021-05-07,SK,exposed,<20
2021-05-07,SK,monitoring,<20
2021-05-07,YT,exposed,<20
2021-05-07,YT,monitoring,<20
2021-05-07,NPTS,exposed,<20
2021-05-07,NPTS,monitoring,<20
2021-05-08,AB,exposed,<20
2021-05-08,AB,monitoring,<20
2021-05-08,BC,exposed,<20
2021-05-08,BC,monitoring,<20
2021-05-08,MB,exposed,<20
2021-05-08,MB,monitoring,<20
2021-05-08,NB,exposed,<20
2021-05-08,NB,monitoring,<20
2021-05-08,NL,exposed,<20
2021-05-08,NL,monitoring,<20
2021-05-08,NT,exposed,<20
2021-05-08,NT,monitoring,<20
2021-05-08,NS,exposed,<20
2021-05-08,NS,monitoring,<20
2021-05-08,NU,exposed,<20
2021-05-08,NU,monitoring,<20
2021-05-08,ON,exposed,<20
2021-05-08,ON,monitoring,<20
2021-05-08,PE,exposed,<20
2021-05-08,PE,monitoring,<20
2021-05-08,QC,exposed,<20
2021-05-08,QC,monitoring,<20
2021-05-08,SK,exposed,<20
2021-05-08,SK,monitoring,<20
2021-05-08,YT,exposed,<20
2021-05-08,YT,monitoring,<20
2021-05-08,NPTS,exposed,<20
2021-05-08,NPTS,monitoring,<20
2021-05-09,AB,exposed,<20
2021-05-09,AB,monitoring,<20
2021-05-09,BC,exposed,<20
2021-05-09,BC,monitoring,<20
2021-05-09,MB,exposed,<20
2021-05-09,MB,monitoring,<20
2021-05-09,NB,exposed,<20
2021-05-09,NB,monitoring,<20
2021-05-09,NL,exposed,<20
2021-05-09,NL,monitoring,<20
2021-05-09,NT,exposed,<20
2021-05-09,NT,monitoring,<20
2021-05-09,NS,exposed,<20
2021-05-09,NS,monitoring,<20
2021-05-09,NU,exposed,<20
2021-05-09,NU,monitoring,<20
2021-05-09,ON,exposed,<20
2021-05-09,ON,monitoring,<20
2021-05-09,PE,exposed,<20
2021-05-09,PE,monitoring,<20
2021-05-09,QC,exposed,<20
2021-05-09,QC,monitoring,<20
2021-05-09,SK,exposed,<20
2021-05-09,SK,monitoring,<20
2021-05-09,YT,exposed,<20
2021-05-09,YT,monitoring,<20
2021-05-09,NPTS,exposed,<20
2021-05-09,NPTS,monitoring,<20
2021-05-10,AB,exposed,<20
2021-05-10,AB,monitoring,<20
2021-05-10,BC,exposed,<20
2021-05-10,BC,monitoring,<20
2021-05-10,MB,exposed,<20
2021-05-10,MB,monitoring,<20
2021-05-10,NB,exposed,<20
2021-05-10,NB,monitoring,<20
2021-05-10,NL,exposed,<20
2021-05-10,NL,monitoring,<20
2021-05-10,NT,exposed,<20
2021-05-10,NT,monitoring,<20
2021-05-10,NS,exposed,<20
2021-05-10,NS,monitoring,<20
2021-05-10,NU,exposed,<20
2021-05-10,NU,monitoring,<20
2021-05-10,ON,exposed,39
2021-05-10,ON,monitoring,<20
2021-05-10,PE,exposed,<20
2021-05-10,PE,monitoring,<20
2021-05-10,QC,exposed,<20
2021-05-10,QC,monitoring,<20
2021-05-10,SK,exposed,<20
2021-05-10,SK,monitoring,<20
2021-05-10,YT,exposed,<20
2021-05-10,YT,monitoring,<20
2021-05-10,NPTS,exposed,<20
2021-05-10,NPTS,monitoring,<20
2021-05-11,AB,exposed,<20
2021-05-11,AB,monitoring,<20
2021-05-11,BC,exposed,<20
2021-05-11,BC,monitoring,<20
2021-05-11,MB,exposed,<20
2021-05-11,MB,monitoring,<20
2021-05-11,NB,exposed,<20
2021-05-11,NB,monitoring,<20
2021-05-11,NL,exposed,<20
2021-05-11,NL,monitoring,<20
2021-05-11,NT,exposed,<20
2021-05-11,NT,monitoring,<20
2021-05-11,NS,exposed,<20
2021-05-11,NS,monitoring,<20
2021-05-11,NU,exposed,<20
2021-05-11,NU,monitoring,<20
2021-05-11,ON,exposed,52
2021-05-11,ON,monitoring,<20
2021-05-11,PE,exposed,<20
2021-05-11,PE,monitoring,<20
2021-05-11,QC,exposed,<20
2021-05-11,QC,monitoring,<20
2021-05-11,SK,exposed,<20
2021-05-11,SK,monitoring,<20
2021-05-11,YT,exposed,<20
2021-05-11,YT,monitoring,<20
2021-05-11,NPTS,exposed,<20
2021-05-11,NPTS,monitoring,<20
2021-05-12,AB,exposed,<20
2021-05-12,AB,monitoring,<20
2021-05-12,BC,exposed,<20
2021-05-12,BC,monitoring,<20
2021-05-12,MB,exposed,<20
2021-05-12,MB,monitoring,<20
2021-05-12,NB,exposed,<20
2021-05-12,NB,monitoring,<20
2021-05-12,NL,exposed,<20
2021-05-12,NL,monitoring,<20
2021-05-12,NT,exposed,<20
2021-05-12,NT,monitoring,<20
2021-05-12,NS,exposed,<20
2021-05-12,NS,monitoring,<20
2021-05-12,NU,exposed,<20
2021-05-12,NU,monitoring,<20
2021-05-12,ON,exposed,39
2021-05-12,ON,monitoring,<20
2021-05-12,PE,exposed,<20
2021-05-12,PE,monitoring,<20
2021-05-12,QC,exposed,<20
2021-05-12,QC,monitoring,<20
2021-05-12,SK,exposed,<20
2021-05-12,SK,monitoring,<20
2021-05-12,YT,exposed,<20
2021-05-12,YT,monitoring,<20
2021-05-12,NPTS,exposed,<20
2021-05-12,NPTS,monitoring,<20
2021-05-13,AB,exposed,<20
2021-05-13,AB,monitoring,<20
2021-05-13,BC,exposed,<20
2021-05-13,BC,monitoring,<20
2021-05-13,MB,exposed,<20
2021-05-13,MB,monitoring,<20
2021-05-13,NB,exposed,<20
2021-05-13,NB,monitoring,<20
2021-05-13,NL,exposed,<20
2021-05-13,NL,monitoring,<20
2021-05-13,NT,exposed,<20
2021-05-13,NT,monitoring,<20
2021-05-13,NS,exposed,<20
2021-05-13,NS,monitoring,<20
2021-05-13,NU,exposed,<20
2021-05-13,NU,monitoring,<20
2021-05-13,ON,exposed,<20
2021-05-13,ON,monitoring,<20
2021-05-13,PE,exposed,<20
2021-05-13,PE,monitoring,<20
2021-05-13,QC,exposed,<20
2021-05-13,QC,monitoring,<20
2021-05-13,SK,exposed,<20
2021-05-13,SK,monitoring,<20
2021-05-13,YT,exposed,<20
2021-05-13,YT,monitoring,<20
2021-05-13,NPTS,exposed,<20
2021-05-13,NPTS,monitoring,<20
2021-05-14,AB,exposed,<20
2021-05-14,AB,monitoring,<20
2021-05-14,BC,exposed,<20
2021-05-14,BC,monitoring,<20
2021-05-14,MB,exposed,<20
2021-05-14,MB,monitoring,<20
2021-05-14,NB,exposed,<20
2021-05-14,NB,monitoring,<20
2021-05-14,NL,exposed,<20
2021-05-14,NL,monitoring,<20
2021-05-14,NT,exposed,<20
2021-05-14,NT,monitoring,<20
2021-05-14,NS,exposed,<20
2021-05-14,NS,monitoring,<20
2021-05-14,NU,exposed,<20
2021-05-14,NU,monitoring,<20
2021-05-14,ON,exposed,<20
2021-05-14,ON,monitoring,<20
2021-05-14,PE,exposed,<20
2021-05-14,PE,monitoring,<20
2021-05-14,QC,exposed,<20
2021-05-14,QC,monitoring,<20
2021-05-14,SK,exposed,<20
2021-05-14,SK,monitoring,<20
2021-05-14,YT,exposed,<20
2021-05-14,YT,monitoring,<20
2021-05-14,NPTS,exposed,<20
2021-05-14,NPTS,monitoring,<20
2021-05-15,AB,exposed,<20
2021-05-15,AB,monitoring,<20
2021-05-15,BC,exposed,<20
2021-05-15,BC,monitoring,<20
2021-05-15,MB,exposed,<20
2021-05-15,MB,monitoring,<20
2021-05-15,NB,exposed,<20
2021-05-15,NB,monitoring,<20
2021-05-15,NL,exposed,<20
2021-05-15,NL,monitoring,<20
2021-05-15,NT,exposed,<20
2021-05-15,NT,monitoring,<20
2021-05-15,NS,exposed,<20
2021-05-15,NS,monitoring,<20
2021-05-15,NU,exposed,<20
2021-05-15,NU,monitoring,<20
2021-05-15,ON,exposed,<20
2021-05-15,ON,monitoring,<20
2021-05-15,PE,exposed,<20
2021-05-15,PE,monitoring,<20
2021-05-15,QC,exposed,<20
2021-05-15,QC,monitoring,<20
2021-05-15,SK,exposed,<20
2021-05-15,SK,monitoring,<20
2021-05-15,YT,exposed,<20
2021-05-15,YT,monitoring,<20
2021-05-15,NPTS,exposed,<20
2021-05-15,NPTS,monitoring,<20
2021-05-16,AB,exposed,<20
2021-05-16,AB,monitoring,<20
2021-05-16,BC,exposed,<20
2021-05-16,BC,monitoring,<20
2021-05-16,MB,exposed,<20
2021-05-16,MB,monitoring,<20
2021-05-16,NB,exposed,<20
2021-05-16,NB,monitoring,<20
2021-05-16,NL,exposed,<20
2021-05-16,NL,monitoring,<20
2021-05-16,NT,exposed,<20
2021-05-16,NT,monitoring,<20
2021-05-16,NS,exposed,<20
2021-05-16,NS,monitoring,<20
2021-05-16,NU,exposed,<20
2021-05-16,NU,monitoring,<20
2021-05-16,ON,exposed,<20
2021-05-16,ON,monitoring,<20
2021-05-16,PE,exposed,<20
2021-05-16,PE,monitoring,<20
2021-05-16,QC,exposed,<20
2021-05-16,QC,monitoring,<20
2021-05-16,SK,exposed,<20
2021-05-16,SK,monitoring,<20
2021-05-16,YT,exposed,<20
2021-05-16,YT,monitoring,<20
2021-05-16,NPTS,exposed,<20
2021-05-16,NPTS,monitoring,<20
2021-05-17,AB,exposed,<20
2021-05-17,AB,monitoring,<20
2021-05-17,BC,exposed,<20
2021-05-17,BC,monitoring,<20
2021-05-17,MB,exposed,<20
2021-05-17,MB,monitoring,<20
2021-05-17,NB,exposed,<20
2021-05-17,NB,monitoring,<20
2021-05-17,NL,exposed,<20
2021-05-17,NL,monitoring,<20
2021-05-17,NT,exposed,<20
2021-05-17,NT,monitoring,<20
2021-05-17,NS,exposed,<20
2021-05-17,NS,monitoring,<20
2021-05-17,NU,exposed,<20
2021-05-17,NU,monitoring,<20
2021-05-17,ON,exposed,<20
2021-05-17,ON,monitoring,<20
2021-05-17,PE,exposed,<20
2021-05-17,PE,monitoring,<20
2021-05-17,QC,exposed,<20
2021-05-17,QC,monitoring,<20
2021-05-17,SK,exposed,<20
2021-05-17,SK,monitoring,<20
2021-05-17,YT,exposed,<20
2021-05-17,YT,monitoring,<20
2021-05-17,NPTS,exposed,<20
2021-05-17,NPTS,monitoring,<20
2021-05-18,AB,exposed,<20
2021-05-18,AB,monitoring,<20
2021-05-18,BC,exposed,<20
2021-05-18,BC,monitoring,<20
2021-05-18,MB,exposed,<20
2021-05-18,MB,monitoring,<20
2021-05-18,NB,exposed,<20
2021-05-18,NB,monitoring,<20
2021-05-18,NL,exposed,<20
2021-05-18,NL,monitoring,<20
2021-05-18,NT,exposed,<20
2021-05-18,NT,monitoring,<20
2021-05-18,NS,exposed,<20
2021-05-18,NS,monitoring,<20
2021-05-18,NU,exposed,<20
2021-05-18,NU,monitoring,<20
2021-05-18,ON,exposed,<20
2021-05-18,ON,monitoring,<20
2021-05-18,PE,exposed,<20
2021-05-18,PE,monitoring,<20
2021-05-18,QC,exposed,<20
2021-05-18,QC,monitoring,<20
2021-05-18,SK,exposed,<20
2021-05-18,SK,monitoring,<20
2021-05-18,YT,exposed,<20
2021-05-18,YT,monitoring,<20
2021-05-18,NPTS,exposed,<20
2021-05-18,NPTS,monitoring,<20
2021-05-19,AB,exposed,<20
2021-05-19,AB,monitoring,<20
2021-05-19,BC,exposed,<20
2021-05-19,BC,monitoring,<20
2021-05-19,MB,exposed,<20
2021-05-19,MB,monitoring,<20
2021-05-19,NB,exposed,<20
2021-05-19,NB,monitoring,<20
2021-05-19,NL,exposed,<20
2021-05-19,NL,monitoring,<20
2021-05-19,NT,exposed,<20
2021-05-19,NT,monitoring,<20
2021-05-19,NS,exposed,<20
2021-05-19,NS,monitoring,<20
2021-05-19,NU,exposed,<20
2021-05-19,NU,monitoring,<20
2021-05-19,ON,exposed,<20
