date,count-nombre
2021-12-09,544
2021-12-10,528
2021-12-11,564
2021-12-12,519
2021-12-13,509
2021-12-14,499
2021-12-15,504
2021-12-16,498
2021-12-17,482
2021-12-18,493
2021-12-19,480
2021-12-20,487
2021-12-21,473
2021-12-22,487
2021-12-23,454
2021-12-24,448
2021-12-25,470
2021-12-26,447
2021-12-27,437
2021-12-28,428
2021-12-29,453
2021-12-30,451
2021-12-31,428
2022-01-01,425
2022-01-02,413
2022-01-03,411
2022-01-04,411
2022-01-05,409
2022-01-06,419
2022-01-07,422
2022-01-08,394
2022-01-09,384
2022-01-10,420
2022-01-11,401
2022-01-12,398
2022-01-13,384
2022-01-14,386
2022-01-15,423
2022-01-16,380
2022-01-17,396
2022-01-18,391
2022-01-19,403
2022-01-20,393
2022-01-21,389
2022-01-22,411
2022-01-23,413
2022-01-24,411
2022-01-25,379
2022-01-26,400
2022-01-27,412
2022-01-28,382
2022-01-29,385
2022-01-30,350
2022-01-31,357
2022-02-01,355
2022-02-02,344
2022-02-03,349
2022-02-04,338
2022-02-05,336
2022-02-06,335
2022-02-07,342
2022-02-08,360
2022-02-09,338
2022-02-10,362
2022-02-11,328
2022-02-12,337
2022-02-13,335
2022-02-14,355
2022-02-15,353
2022-02-16,355
2022-02-17,353
2022-02-18,356
2022-02-19,356
2022-02-20,350
2022-02-21,349
2022-02-22,361
2022-02-23,348
2022-02-24,352
2022-02-25,332
2022-02-26,345
2022-02-27,336
2022-02-28,329
2022-03-01,337
2022-03-02,338
2022-03-03,322
2022-03-04,344
2022-03-05,337
2022-03-06,339
2022-03-07,310
2022-03-08,315
2022-03-09,317
